id,date,tweet,retweets_count
1329784203144257545,2020-11-20,NVIDIA (NASDAQ:NVDA) Given New $600.00 Price Target at Smith Barney Citigroup  📰 »  https://t.co/p9di24PkW0  https://t.co/FiHDoaGNxV,0
1329774202388443139,2020-11-20,NVIDIA $NVDA Price Target Raised to $520.00 at Craig Hallum  https://t.co/neHfwkaWW1 #markets,0
1329774184927555584,2020-11-20,NVIDIA $NVDA Price Target Increased to $665.00 by Analysts at Bank of America  https://t.co/k6hzcf8lVq #markets,0
1329773879179546625,2020-11-20,NVIDIA $NVDA Price Target Raised to $605.00  https://t.co/cok8ed28Cz,0
1329765392705732609,2020-11-20,LOUD BOOING NOISES   $NVDA #Nvidia  https://t.co/O4qsXH1t16,0
1329750234398801920,2020-11-20,"$NVDA's price moved above its 50-day Moving Average on November 11, 2020. View odds for this and other indicators:  https://t.co/ZoDOVLjL5k #NVIDIA #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today  https://t.co/dFoGL02Wbq",0
1329733743699849216,2020-11-20,"$NVDA Nvidia (NVDA, $527.74) beats Q3 expectations, but cautions on future revenue growth issues. #NVIDIA #stockmarket #stock #money #trading #investing #daytrading #news #today Read more:  https://t.co/C63IJzLiVr  https://t.co/Jqyv0Irhc1",0
1329688985111769090,2020-11-20,"$NVDA  has been on fire this year, its stock rallied by more than 128% for the year to date. They crushed their Q3 earnings, their revenue rose by 53% year-over-year 🔥 #dowjones #stocks #markets #stockmarket #trading #investing #earningsseason #earningsreport #marketdata #nvidia  https://t.co/BnQbmvaiif",0
1329684249029398531,2020-11-20, https://t.co/hlK8gb4h1i  2020年11月20日15時、FTXはトークン化された株式である、SQ（Square）、PYPL（PayPal）、MSTR（MicroStrategy）MRNA（Moderna）、ZM（Zoom）、NIO 、TWTR（Twitter）、UBER（Uber）、NVDA（Nvidia）の上場を発表。,0
1329624071366119424,2020-11-20,"11/19/2020 🔥🔥 13 Day Buy Streak:  $NVDA - NVIDIA CORP Buy Volume: $503,741 | 937 Shares Streak Total: $7,480,005 | 13725 Shares Daily Close: $537.61 (0.09%) ⬆️ Prev Close: $537.15 W.Avg Streak Price: $544.99 #ARKInvest #markets #trading #stocks #investing",0
1329620452474548224,2020-11-20,Merrill Lynch Believes Nvidia (NVDA) Won't Stop Here  $NVDA: BoA/ML issues new  price target=$665  https://t.co/pzKruUnaE4,0
1329615565271560192,2020-11-20,"NVIDIA Corporation  has declared a dividend of $0.16 for shareholders with an ex-dividend date of December 3, 2020, and a pay date of December 29, 2020.  This dividend is unchanged from its last dividend of $0.16.  $NVDA",0
1329601466311598083,2020-11-20,We dive into $NVDA numbers and talk about a flag pattern that's forming &amp; what that means for #NVIDIA stock's future.  https://t.co/Ql2QUDLjwG,0
1329601379661451265,2020-11-20,"@DWL_Investments Nvidia is in a similar position to where google was in 2014. Promising runway of growth, but can they execute. Needless to say, worked out pretty well for google. $NVDA 1T",0
1329593910629425154,2020-11-20,Bitcoin $BTC currently has a market cap of $330B. If $BTC were a stock it would be the 16th biggest  5 Facebook $FB 6 Alibaba $BABA 7 Berkshire $BRK.B 8 Tesla $TSLA 9 Visa $V 10 Taiwan Semi $TSM 11 Walmart $WMT 12 $JNJ 13 JPMorgan $JPM 14 $PG 15 Nvidia $NVDA 16 Bitcoin $BTC,3
1329590355675598848,2020-11-20,@MadMoneyOnCNBC @jimcramer shocked @jimcramer left offed @nvidia $NVDA,0
1329585885743099906,2020-11-20,NVIDIA $NVDA Price Target Increased to $643.00 by Analysts at Truist  https://t.co/dYArb6S6AS #stocks,0
1329585880512811008,2020-11-20,NVIDIA $NVDA PT Raised to $665.00  https://t.co/JvMLbO3To4 #stocks,0
1329577253588652036,2020-11-20,Solid NVIDIA quarterly earnings show record data center revenues. #cloudtech $NVDA  https://t.co/9BM685A9DU,1
1329573297877626888,2020-11-20,"SAM: Buy this Soaring Stock for Even More Seltzer Growth?  The Boston Beer Company’s SAM shares have been on a tear, having soared 150% in 2020 to outpace tech giants such as Nvidia NVDA and Amazon AMZN and blow away the Beverage industry’s 5% decline.  https://t.co/fbcWiTgLqk",0
1329567621742780417,2020-11-20,"NVDA: Morgan Stanley. Co is seeing “an exceptional gaming environment, and Nvidia has weathered the storm of weaker data center spending quite well” The gaming strength “points to further momentum in the next couple of quarters”",0
1329562550632144896,2020-11-20,$NVDA Nvidia’s CFO: We’re Working Hard to Keep Up with Record Demand   https://t.co/skT2Ow4DI2,1
1329551573903683584,2020-11-20,My analysis of NVidia $NVDA stock. Do you agree?  #nvidia @nvidia #stockMarket #stocksToBuy #stocks #investing #stockMarketNews #stockTrading #stocksInFocus  https://t.co/XWgL1nulLN,0
1329548407543717889,2020-11-20,"#NVIDIA $NVDA Has A Neutral #Fundamental Analysis Score (FA Score). Check various FA Indicators' value, score, 5-year chart like P/E, P/B, P/S, D/E, ROE, ROA, ROIC, Gross Margin, EBITDA, etc #stocks #stock #StockMarket #Investment #investing  https://t.co/5JE2nlrW3B  https://t.co/9YYkyHasxM",0
1329545086590304256,2020-11-20,"$NVDA #NVIDIA #Options #maxpain Chart, Open Interest Chart Update #OptionsTrading #OptionsFlow #optionstrade #optiontrading #stocks #stock #StockMarket #Investment #investing #invest #investor #investors #UOA  https://t.co/B7BWRcVOEf  https://t.co/BoiWwUqXNa",0
1329542762518208515,2020-11-20,How Cryptocurrency Miners Helped Nvidia Earn More Than Expected $NVDA  https://t.co/QoYAA7IMiT,0
1329539216875909122,2020-11-20,"TheStreet's @byKatherineRoss and @jimcramer spoke about the earnings of Nvidia ( $NVDA ), Macy's ( $M ), and L Brands ( $LB ).  https://t.co/nnpmzTy9mA",2
1329538750196699137,2020-11-20,"$NVDA - Raymond James raises target to $600 on strong Q4 guidance, says Mellanox concerns ""simply noise"": ""...there’s no other company in our space growing at 50%. With numbers going up meaningfully, we continue to be positive...""  https://t.co/cbOJ8Nfij6 @nvidia #nvda  https://t.co/pwG1aSi1xG",0
1329536933962330116,2020-11-20,"$NVDA  Nvidia Analysts Upbeat Following 'Impressive' Q3 Results, Shrug Off Looming Data Center Softness   https://t.co/pcWYggyCLH",0
1329532705114042368,2020-11-20,"$NVDA $AAPL Nvidia to Bring 'Fortnite' Back to iPhones Amid Epic's App Store Fight -- Update DOW JONES &amp; COMPANY, INC. 4:10 PM ET 11/19/2020",0
1329532482757201921,2020-11-20,$NVDA - Nvidia to Bring 'Fortnite' Back to iPhones Amid Epic's App Store Fight  https://t.co/8kn37gcrWO,0
1329529967357665285,2020-11-20,"$CVS $NVDA $TOL NEW ARTICLE : Final Trades: Nvidia, CVS, Toll Brothers &amp; more  https://t.co/cAOCs7iSOM Get all the latest $CVS related news here :  https://t.co/neZlcqnetq  https://t.co/KGenDD7sVC",0
1329529907865669634,2020-11-20,$NVDA NEW ARTICLE : The Ratings Game: Nvidia stock wobbles as investors digest short-term challenges amid year-long run up  https://t.co/LmU8Qqsrdw Get all the latest $NVDA related news here :  https://t.co/I4MqrdYSsg  https://t.co/xqrxCZGMRT,0
1329529172306374660,2020-11-20,"Nvidia, Epic to bring 'Fortnite' back to iPhones in 'near future' $NVDA $AAPL  https://t.co/0y7T5cgTj9",0
1329528887060148226,2020-11-20,"$NVDA NEW ARTICLE : Nvidia Analysts Upbeat Following 'Impressive' Q3 Results, Shrug Off Looming Data Center Softness  https://t.co/ET1KPlgVt2 Get all the latest $NVDA related news here :  https://t.co/I4MqrdYSsg",0
1329527943832461318,2020-11-20,"Stephen Guilfoyle on Nvidia: the quarter, the business units, the outlook, and @Sarge986 's thoughts on the name. @NVDA $SFTBF #JensenHuang #NVIDIAGeForce #ArmHoldings  https://t.co/WgekUJ8acM via @RealMoney",1
1329526133050777610,2020-11-20,RT @PatrickMoorhead: NVIDIA had 77% organic datacenter growth when you parse out the 13% Mellanox overall company revenue (approx 1/3rd datacenter). $NVDA  https://t.co/ZpJRwHuVEW,0
1329525692610932737,2020-11-20,YTD returns  Nvidia $NVDA +128% AMD $AMD +85% TSMC $TSM +65% Chip index $SMH +38% Intel $INTC -25%,1
1329525171124891658,2020-11-20,Nvidia is expanding a service that would let users play the blockbuster shooter game “Fortnite” on their iPhones $NVDA ⁦@EpicGames⁩ #fortnite #freefortnite   https://t.co/way4TTC1F1,1
1329523002137079811,2020-11-20,What Impressed @jimcramer About Nvidia's Quarter $NVDA   https://t.co/j9duiPDQre,3
1329522334684868608,2020-11-20,Nvidia's ( $NVDA ) CFO Colette Kress noted her company is seeing supply constraints for both gaming and data center products.  https://t.co/Fz2WeXIxgS,1
1329515540302286848,2020-11-20,#Options Flow Grid Update $NVDA #OptionsTrading #Nvidia Shares 🔻0.02% to $536.97 #OptionsFlow #optiontrading #stocks #stock #StockMarket #investing #Investment #technology #semiconductor  https://t.co/B7BWRcVOEf  https://t.co/OIByKm6MP1,0
1329514129988538368,2020-11-20,I talked with $NVDA's CFO after yesterday's earnings call. Think her comments about gaming and data center supply constraints provide some context for Nvidia's January quarter guidance.   https://t.co/TqBm7q7p6Z  https://t.co/5oKUfEKO7L,2
1329513209519288321,2020-11-20,"Ojo con NVIDIA (NVDA), analista opina que “Hay tanta demanda que no pueden hacer los chips”, por lo pronto a esta hora la acción cotiza en 538.28  https://t.co/C8OxfcJkgZ",0
1329512627479908360,2020-11-20,#Nvidia Stock Chart Analysis: Watch This Epic $NVDA Trend Line...   https://t.co/5tDj5hHmKU,1
1329511783250292736,2020-11-20,"#NVIDIA $NVDA Analysts Upbeat Following ‘Impressive’ Q3 Results, Shrug Off Looming Data Center Softness  https://t.co/mUEJSjKpjv #StockMarket  https://t.co/j4yzJOR4I8",0
1329511009086623744,2020-11-20,"Nvidia Analysts Upbeat Following 'Impressive' Q3 Results, Shrug Off Looming Data Center Softness $NVDA  https://t.co/jwoXkiypgr",0
1329510697965936641,2020-11-20,NVIDIA $NVDA Price Target Raised to $600.00 at Raymond James  https://t.co/duF9b3xsag #stocks,1
1329510688360894464,2020-11-20,NVIDIA $NVDA Price Target Raised to $650.00 at UBS Group  https://t.co/xgXsrftkKP #stocks,0
1329510684007292929,2020-11-20,NVIDIA $NVDA Price Target Raised to $650.00 at Rosenblatt Securities  https://t.co/eCPlm0wS5V #stocks,0
1329510658388488195,2020-11-20,NVIDIA $NVDA Given New $520.00 Price Target at Craig Hallum  https://t.co/HCEasui7dm #stocks,0
1329510654261293062,2020-11-20,NVIDIA $NVDA Price Target Increased to $600.00 by Analysts at Smith Barney Citigroup  https://t.co/e5Le8o7Gqo #stocks,0
1329509543638863874,2020-11-20,ROCE Insights For NVIDIA $NVDA  https://t.co/VrKXE08pbE,0
1329507489080029184,2020-11-20,"Nvidia Analysts Upbeat Following 'Impressive' Q3 Results, Shrug Off Looming Data Center Softness  Related Tickers: $NVDA Read more at:  https://t.co/nHoAtE7K0A",0
1329507104663744521,2020-11-20,#Nvidia Stock Chart Analysis: Watch This Epic Trend Line $NVDA  https://t.co/Jpc9Q2ra7v,0
1329506113859985408,2020-11-20,"Nvidia Analysts Upbeat Following 'Impressive' Q3 Results, Shrug Off Looming Data Center Softness: Nvidia Corporation (NASDAQ: NVDA) reported strong quarterly results and issued above-consensus guidance for the fiscal fourth quarter. The Nvidia Analysts:…  https://t.co/RRycg9ebrV  https://t.co/WLCmFQdls7",0
1329505264916172800,2020-11-20,"Nvidia Analysts Upbeat Following 'Impressive' Q3 Results, Shrug Off Looming Data Center Softness $NVDA  https://t.co/rrtTC9SWyU",0
1329504767022952449,2020-11-20,"Nvidia Analysts Upbeat Following Impressive Q3 Results, Shrug Off Looming Data Center Softness $NVDA  https://t.co/JZ6vny74f7 via @benzinga",0
1329503729050071049,2020-11-20,ticker symbol $NVDA Nvidia price targets raised after ‘stellar’ Q3 report; upside ‘only limited by supply’  https://t.co/gjiFXNGAxx  #stocks #news #upgrade,0
1329502912905613315,2020-11-20,"*Nvidia, Epic To Bring Fortnite Back To iPhones  • Nvidia and Epic Games said they are working together to bring Fortnite back on iOS in the “near future” as part of Nvidia’s streaming game service.  • Fortnite has been blocked on Apple devices since August.  $NVDA $AAPL",2
1329502532188573697,2020-11-20,$ZM $CSCO $WORK $MSFT is not worth much for #remotework without $NVDA NVIDIA Broadcast App  https://t.co/t0cDglw4Ug,0
1329500825085992960,2020-11-20,NVIDIA $NVDA PT Raised to $600.00 at Citigroup Inc. 3% Minimum Coupon Principal Protected Based Upon Russell  https://t.co/tGCJWuCtXE #stocks,0
1329498433087004678,2020-11-20,"RT @danielnewmanUV: Always enjoy popping in to @YahooFinance. Today we cover @NVIDIA #Earnings results. Strong quarter, but mixed reaction from the street. More inside! $NVDA  https://t.co/fkrfbua6UE  https://t.co/F0XlErUO11",1
1329495882585284611,2020-11-20,"My newest on @MarketWatch: Some theories on why @NVIDIA stock didn't shoot up after its exceptional quarter. Long and strong, but maybe a momentary pause. $NVDA #earnings   https://t.co/jdbov3QSGL",0
1329493679417933824,2020-11-20,$NVDA #ARM  NVIDIA Targets $250 Billion Total Addressable Market (TAM) w/ Arm Acquisition   https://t.co/keQQmdbAv6.  https://t.co/LCp8J4v2Q2,0
1329492261135007746,2020-11-20,"$NVDA 1800 pt in 2023  Chipmaker Nvidia could join tech’s trillion-dollar club if Arm deal wins regulatory approval, analyst says   https://t.co/CUULTwJAZB",2
1329492171150548992,2020-11-20,"#nvidia ( $NVDA ) &amp; Epic team up to bring #fortnite to the #iPhone in the ""near future"" as #technology moves us very far ahead 👑🇺🇲  $SPY $QQQ $AMD $INTC $ATVI $EA $TTWO    https://t.co/ftOKabE4Hi",0
1329491656580751362,2020-11-20,"'Halftime Report' Final Trades Of The Day: CVS, Nvidia And More  Related Tickers: $CVS $NVDA $TOL $WPX Read more at:  https://t.co/1PSvMcG82Z",0
1329490651336073218,2020-11-20,$NVDA NEW ARTICLE : Nvidia Q3 earnings and revenue top estimates  https://t.co/ZpjPL6abIU Get all the latest $NVDA related news here :  https://t.co/I4MqrdYSsg  https://t.co/PWzuaVsvQE,0
1329490434465300480,2020-11-20,"#Nvidia $NVDA Has A Neutral #Fundamental Analysis Score (FA Score). Check various FA Indicators' value, score, 5-year chart like P/E, P/B, P/S, D/E, ROE, ROA, ROIC, Gross Margin, EBITDA, etc #stocks #stock #StockMarket #Investment #investing  https://t.co/IWZSYMAia0  https://t.co/cbPiDHvA8u",0
1329490297785446400,2020-11-20,"#Nvidia $NVDA Has A Neutral #Fundamental Analysis Score (FA Score). Check various FA Indicators' value, score, 5-year chart like P/E, P/B, P/S, D/E, ROE, ROA, ROIC, Gross Margin, EBITDA, etc #stocks #stock #StockMarket #Investment #investing  https://t.co/Jj64hrpqst  https://t.co/zHmeODm5RT",0
1329488728541294593,2020-11-20,"Final Trades On CNBC: Josh Brown Buys NVIDIA, Kourtney Gibson Buys Toll Brothers, Jon Najarian Buys WPX Energy, Jim Lebenthal Buys CVS  Related Tickers: $CVS $NVDA $TOL $WPX Read more at:  https://t.co/aAOaVGaBc0",0
1329488384662892544,2020-11-20,Nvidia ( $NVDA ) reports another quarter of strong results but the stock price is hardly budging.   That seems like an opportunity for long-term investors.  https://t.co/4vzct8wEqJ,4
1329487608263667716,2020-11-20,NVIDIA | $NVDA  Calling the bluff  Long or short it with BTC on Trade8:  https://t.co/iVI6777102  https://t.co/qIoX9HKQGe,0
1329487184261427200,2020-11-20,"$NVDA: Nvidia’s #Arm acquisition, when approved,  could take market cap over trillion, joining the mega trillium tech club - #RBC Capital  https://t.co/BO0KD0s109",1
1329486603971137540,2020-11-20,Производители чипов с начала года: Nvidia $NVDA +128% AMD $AMD +85% TSMC $TSM +65% Chip index $SMH +38% Intel $INTC -25%,1
1329485878629191690,2020-11-20,"Final Trades On CNBC: Josh Brown Buys NVIDIA, Kourtney Gibson Buys Toll Brothers, Jon Najarian Buys WPX Energy, Jim Lebenthal Buys CVS. $NVDA $CVS $TOL $WPX  @ScottWapnerCNBC @jonnajarian @kourtneygibsonx @jlebenthal @ReformedBroker @HalftimeReport",0
1329485257905758215,2020-11-20,One is not like the others  YTD returns Nvidia $NVDA +128% AMD $AMD +85% TSMC $TSM +65% Chip index $SMH +38% Intel $INTC -25%,22
1329483420934823944,2020-11-20,"Barclays Adjusts NVIDIA PT to $550 From $525, Maintains Overweight Rating  $NVDA",0
1329481741405282304,2020-11-20,$NVDA What's more interesting is that Nvidia's short interest continued to drop while its shares were in an uptrend over recent months  https://t.co/uE2RMrCjBj  https://t.co/9DMIjtORsn,0
1329479353198063616,2020-11-20,Most active NASDAQ listed stocks so far today  Dollar Volume: Tesla $TSLA Amazon $AMZN Nvidia $NVDA Apple $AAPL $QQQ Microsoft $MSFT Zoom $ZM $AMD $ROKU Facebook $FB  Volume: Sonos $SONO $NAKD Fuelcell $FCEL $TTNP $SNDL $SOLO $AAL $GEVO $KNDI $CIIC $MDGS $GPOR $PLUG $NKLA $LI,1
1329475791525036032,2020-11-20,"Nvidia earnings top estimates, shares slide on muted data center sales $NVDA  https://t.co/9acqCBDRiI $SPY",0
1329474475490885633,2020-11-20,$NVDA $BAC  The analysts of Bank of America Merrill Lynch have rated NVIDIA with a Buy rating. The price target was set to $ 665.00. At a current price of $ 534.52 there is upside potential of 24.41%.   https://t.co/hB0yVgG3VJ,0
1329473328919302144,2020-11-20,NVIDIA $NVDA PT Raised to $605.00 at Mizuho  https://t.co/AFy8RGidQi #stocks,0
1329473315791048707,2020-11-20,Barclays Raises NVIDIA $NVDA Price Target to $550.00  https://t.co/HnRKC3Zs1g #stocks,0
1329471664053248000,2020-11-20,"$NVDA Analyst Actions: Barclays Adjusts NVIDIA PT to $550 From $525, Maintains Overweight Rating MT NEWSWIRES 12:07 PM ET 11/19/2020",0
1329467978543411200,2020-11-20,NVIDIA | $NVDA  BUY NVIDIA CORP  Long or short it with BTC on Trade8:  https://t.co/jVybFjcWSw  https://t.co/1lMF4qLvf9,0
1329467474870480903,2020-11-20,"Nvidia reported a strong third quarter, with gaming and data driving rapid sales growth $NVDA  https://t.co/hXxM2V5nkq",0
1329464723167801344,2020-11-20,#Options Flow Grid Update $NVDA #OptionsTrading #Nvidia Shares 🔻0.96% to $531.99 #OptionsFlow #optiontrading #stocks #stock #StockMarket #investing #Investment #technology #semiconductor  https://t.co/I8hjTlEqg3  https://t.co/JEATNl0Znv  https://t.co/AXh6E1Csri,1
1329464091891486721,2020-11-20,"NVIDIA crushes expectations again, but supply constraints causing some alarm    (NVDA)  https://t.co/TTG0GrNO2d $NVDA",0
1329462434273353730,2020-11-20,Nvidia $NVDA:  Craig Hallum raised its target to $520 from $500 and kept a hold,0
1329462393617985539,2020-11-20,Analyst reports today for Nvidia $NVDA Barclays raised its target to $550 from $525 and kept a buy  Mizuho raised its target to $605 from $575 and kept a buy  BofA raised its target to $665 from $650 and kept a buy  Smith Barney raised its target to $600 from $540,0
1329462323065606149,2020-11-20,"Nvidia $NVDA reported earnings yesterday, today 8 analyst came out with reports  Rosenblatt raised its target to $650 from $600 and kept a buy  Raymond James raised its target to $600 from $550 and kept a buy  UBS raised its target to $650 from $625 and kept a buy",0
1329461848979238917,2020-11-20,"Nvidia ganó $2.91 por acción vs $2.57 estimados.Los ingresos también superaron los pronósticos,sin embargo,las acciones están bajo presión después de que la compañía dijo que los ingresos por chips para centros de datos caerían levemente durante el trimestre actual. NVDA -1.91%",0
1329460559721349121,2020-11-20,Nvidia's ARM deal 'could be a huge winner for the company': analyst $NVDA  https://t.co/RXNw4lb0zf $SPY,0
1329458449860550656,2020-11-20,"Nvidia $NVDA with too many target increases to list here, but average price target around $625 with BUY rating. Stock currently around $530 after announcing earnings.  $SPY $QQQ $TSLA $AAPL $AMZN $MSFT $BABA $GOOG $NVDA $NIO $FB $SQ $PENN $DKNG $TWTR $BA $XPEV $DDOG $BYND $MRNA  https://t.co/MYPX8vCyH4",0
1329455118232788992,2020-11-20,"Always enjoy popping in to @YahooFinance. Today we cover @NVIDIA #Earnings results. Strong quarter, but mixed reaction from the street. More inside! $NVDA",3
1329454820483358721,2020-11-20,Retail Sales &amp; Nvidia (NVDA) Earnings $NVDA  https://t.co/I3uhJUuHhg,0
1329451018959155204,2020-11-20,$NVDA  Jim Cramer On Nvidia: So Much Demand They Can't Make Enough Chips   https://t.co/2NXu6X3hJ9,0
1329450907357093892,2020-11-20,"Tale Of Two Earnings: Nvidia Results Solid All the Way Through, But Macy's Struggles $NVDA $M $PTON $ZM $NFLX  https://t.co/tyFN8QVTw3",0
1329450033805225986,2020-11-20,$NVDA 決算よろしかったようなので1株だけ買い増し😇  #米国株 #エヌビディア #nvidia  https://t.co/Dbvu5sA6Vi,0
1329449979124064258,2020-11-20,"B of A Securities Maintains Buy on NVIDIA, Raises Price Target to $665  Related Tickers: $NVDA Read more at:  https://t.co/3VFW05SVw7",0
1329449426067333123,2020-11-20,Nvidia Is Just Killing It $NVDA $SFTBF  https://t.co/fhruXW9s9d via @RealMoney,2
1329443722950549508,2020-11-20,"Nvidia, Epic to bring 'Fortnite' back to iPhones in 'near future' | Reuters $NVDA #Fortnite   https://t.co/6ePQW30YJE",0
1329443401184456705,2020-11-20,"Main takeaways from $NVDA earnings announcement yesterday. Beat analyst estimates for both revenue and earnings. Gaming revenue up 37% from last year to $2.27 billion, a new record. Said data center revenue would decline in the current quarter #Nvidia  https://t.co/o79GcN3ztG",0
1329442512596054042,2020-11-20,"LIVE at 10:30: @jimcramer and @byKatherineRoss are discussing jobless claims, the markets, Nvidia's earnings $NVDA $AZN $M $AMZN $LB   https://t.co/Jxj6olR2UX",7
1329442024139927553,2020-11-20,ROCE Insights For NVIDIA  Related Tickers: $NVDA Read more at:  https://t.co/Z7aebIrC9M,0
1329439811829198849,2020-11-20,Jim Cramer On Nvidia: So Much Demand They Can't Make Enough Chips  Related Tickers: $AMZN $GOOG $GOOGL $MSFT $NVDA Read more at:  https://t.co/oPs8KTOGPr,0
1329439289952796672,2020-11-20,🚨NVIDIA EARNINGS VIDEO🚨  One of my current Tier 1 Stocks in my portfolio!  $NVDA $AMD $SPY $QQQ  https://t.co/Lk6fBmuPjr,0
1329439043587887105,2020-11-19,Jim Cramer On Nvidia: So Much Demand They Can't Make Enough Chips $NVDA $GOOG $GOOGL $AMZN $MSFT  https://t.co/vuCmbXIyJD,0
1329437900665139208,2020-11-19,$NVDA NEW ARTICLE : Nvidia price targets raised after 'stellar' Q3 report; upside 'only limited by supply'  https://t.co/bW7F7yav1v Get all the latest $NVDA related news here :  https://t.co/I4MqrdYSsg,0
1329437567700377602,2020-11-19,Nvidia will return 'Fortnite' to iPhones with iOS version of GeForce Now streaming service $NVDA $AAPL  https://t.co/GUNZ48vEql,0
1329437129081020416,2020-11-19,$NVDA $AAPL - Nvidia will return 'Fortnite' to iPhones with iOS version of GeForce Now streaming service  https://t.co/SQWGUc3J4L,0
1329437061808525315,2020-11-19,$NVDA NEW ARTICLE : Nvidia's game streaming service is now on the iPhone and will let you play Fortnite soon  https://t.co/Ky9MNw7Vhb Get all the latest $NVDA related news here :  https://t.co/I4MqrdYSsg  https://t.co/DlWkBSpajY,0
1329435760647434240,2020-11-19,Nvidia Posts Huge Earnings Beat! What’s Next?   $NVDA  https://t.co/TC9L7Vsvau,0
1329435062664761344,2020-11-19,$NVDA Nvidia Crushed Earnings Estimates. It’s Stock Is Slipping.  https://t.co/UTope6YTX8,1
1329434505237602304,2020-11-19,"$NVDA Chipmaker Nvidia could join tech's trillion-dollar club if Arm deal wins regulatory approval, analyst says  https://t.co/9IMUCXD3Cm",3
1329434276820119552,2020-11-19,"$NVDA NVIDIA Expected to Benefit From Continued Strong Gaming Environment, Increased Data Center Spending MT NEWSWIRES 9:39 AM ET 11/19/2020",0
1329433774392827915,2020-11-19,"$NVDA - Macy's, Nvidia, Simon Property: What to Watch When the Stock Market Opens Today  https://t.co/tSKhs7InaE",0
1329433674207666182,2020-11-19,$NVDA Nvidia used neural networks to improve video calling bandwidth by 10x  https://t.co/x28FuW9TRV,1
1329433568691580933,2020-11-19,"📰 #FlinkBreakingNews 👇🏻  Nvidia $NVDA -1.24%: Reportó ayer ventas y utilidades superando el 57% en comparación al año pasado gracias a su tecnología de tarjetas gráficas para la industria de videojuegos, sin embargo la acción cae por lo que parece una toma de utilidades. 📉",0
1329433250113138688,2020-11-19,"Mad Money Host Jim Cramer On CNBC: If NVIDIA Opens Down, You Can Still Buy It, There's A Reason Why They Missed On Some Product Lines - They Can't Keep Up With Demand  Related Tickers: $NVDA Read more at:  https://t.co/PANq0BuxVP",0
1329432930184261636,2020-11-19,"Nvidia Shares Slip Lower On Muted Data Center Outlook After Solid Q3 Earnings - TheStreet  $NVDA, which is up nearly 130% for the year, said data center sales, a key growth driver, would slow modestly into the final months of the year.  https://t.co/Wa3r9ZPB00",0
1329432531893104648,2020-11-19,Nvidia's game streaming service is now on the iPhone and will let you play Fortnite soon $NVDA $GOOGL $MSFT $NVDA $AAPL  https://t.co/GQ02hZr2xa,0
1329431869180489732,2020-11-19,"MT @DylanLJMartin: ICYMI: @nvidia's $7 billion acquisition of Mellanox gave its data center business a huge boost, but now an expected slowdown in sales will likely bring an end to a six-quarter sequential growth spurt for the segment in Q4.  https://t.co/O7z6WdjJXM #nvidia $nvda",0
1329431302811086850,2020-11-19,$NVDA - NVIDIA Corporation (NVDA) CEO Jensen Huang on Q3 2021 Results - Earnings Call Transcript.  https://t.co/BBxtV9kK5K,0
1329430848429568000,2020-11-19,NVIDIA(エヌビディア)決算Q3'21は+56.8%成長。買収したMellanox寄与除いてもデータセンター向け伸びる。Q4見通しでデータセンター向けQ/Q減収見通しだがQ3のワンタイム要素で。全体的なAIとデータセンターの未来をCEOの話からただただ学ぶ回 (NASDAQ:NVDA)  https://t.co/VR5ZdHmFwz,0
1329430747581702145,2020-11-19,"Nvidia, el rey de las chips sin duda, que buen reporte aunque no gusto mucho el conference call...  $NVDA  https://t.co/Dwf0Evqe3p",0
1329430176866967552,2020-11-19,"$NVDA is in everything.  ""Tencent uses NVIDIA AI inference to recommend video, music, news &amp; apps, supporting billions of queries a day. $MSFT uses AI inference for grammar correction in Office, supporting 0.5 trillion queries a year. $AXP uses it for real-time fraud detection.""",0
1329429958733819908,2020-11-19,"ICYMI: @nvidia's $7 billion acquisition of Mellanox gave its data center business a huge boost, but now an expected slowdown in sales will likely bring an end to a six-quarter sequential growth spurt for the segment in Q4.  https://t.co/8dcv79fqu2 #nvidia $nvda #hpc via @CRN",0
1329429782774353924,2020-11-19,"Mad Money Host Jim Cramer On CNBC: If NVIDIA Opens Down, You Can Still Buy It, There's A Reason Why They Missed On Some Product Lines - They Can't Keep Up With Demand. $NVDA  @jimcramer",0
1329428729181814786,2020-11-19,Nvidia clings to upside trend - Analysis- 19-11-2020: Nvidia's stock (NVDA) rose 0.05% in the last session after leaning on the support of the 50-day ...  https://t.co/HdDkgYS4EI,0
1329428583509413888,2020-11-19,"$NVDA Chipmaker Nvidia could join tech’s trillion-dollar club if Arm deal wins regulatory approval, analyst says   https://t.co/SrNqJJWFrB",2
1329427656308350982,2020-11-19,"Raymond James Adjusts NVIDIA's Price Target to $600 from $550, Maintains Outperform Rating  Rosenblatt Adjusts NVIDIA's Price Target to $650 from $600, Keeps Buy Rating  CFRA Maintains Buy Recommendation and raised its 12-month target to $580 from $530  Long $NVDA",0
1329427198915186689,2020-11-19,"$NVDA Q3 21  + achieving ""record revenues in gaming, data center and overall""  + ""The new NVIDIA GeForce RTX GPU... demand is overwhelming"". + positioning for the age of AI + Q4 guidance above estimates  but...  -1.5% premarket  is ""record revenue"" not good enough?  https://t.co/ucptOcZll0",0
